NPI,Ind_PAC_ID,Provider Last Name,Provider First Name,Provider Middle Name,suff,Procedure_Category,Count,Percentile,Profile_Display_Indicator
1508864810,9436173820,SOLMAN,COREY,G,JR.,Knee replacement,62,70.0,Y
1508869496,2769472935,DANIELS,GEORGE,F,JR.,Prostate resection,21,59.0,Y
1508880204,5092764985,MORRISON,RICHARD,C,JR.,Coronary artery bypass graft (CABG),53,76.0,Y
1508880204,5092764985,MORRISON,RICHARD,C,JR.,Pacemaker insertion or repair,13,65.0,Y
1508889817,9436127396,SHAPPLEY,WILLIAM,V.,JR.,Prostate resection,33,78.0,Y
1508894262,6305837576,WARD,ROBERT,M,JR.,Colonoscopy,527,98.0,Y
1508896135,6901719624,WEBSTER,JOSEPH,L,SR.,Colonoscopy,411,95.0,Y
1508910803,9931196425,HOYE,VINCENT,JOSEPH,III,Cataract surgery,25,40.0,Y
1518077825,1254426786,LAUGHLIN,ALBERT,E,JR.,Hernia repair – groin (open),19,91.0,Y
1518079003,648244707,ACUS,RAYMOND,W,III,Hip replacement,26,61.0,Y
1518079003,648244707,ACUS,RAYMOND,W,III,Knee replacement,95,82.0,Y
1518108588,7911128863,LANDRY,DALE,THOMAS,JR.,Spinal fusion,51,80.0,Y
1518131549,4284709262,CROUSE,CHARLES,E,III,Hip replacement,18,52.0,Y
1518131549,4284709262,CROUSE,CHARLES,E,III,Knee replacement,57,67.0,Y
1518136225,8426229311,KAMINSKI,KENNETH,JOSEPH,JR.,Hip replacement,252,99.0,Y
1518136225,8426229311,KAMINSKI,KENNETH,JOSEPH,JR.,Knee replacement,507,99.0,Y
1518159417,7315845518,BURAK,WILLIAM,E,JR.,Mastectomy,107,98.0,Y
1518177559,6002953288,SUTHERLAND,GEORGE,B,JR.,Knee replacement,14,33.0,Y
1518184365,6103909320,VAN DINTER,THOMAS,G.,JR.,Colonoscopy,205,75.0,Y
1518283977,8022235654,SARGENT,JAMES,WIRTH,IV,Cataract surgery,752,91.0,Y
1518374644,547488298,SAMUELSON,WILLIAM,O,IV,Spinal fusion,38,72.0,Y
1518385335,7810230935,WRIGHT,HENRY,COLLIER,IV,Prostate resection,73,97.0,Y
1518906676,8527097294,BRYANT,MARVIN,L,JR.,Colonoscopy,143,63.0,Y
1518909670,9032208749,SMITH,JULIOUS,P,III,Knee replacement,46,60.0,Y
1518910157,6709852304,WILKINSON,EVERETT,J,JR.,Hip replacement,15,48.0,Y
1518910157,6709852304,WILKINSON,EVERETT,J,JR.,Knee replacement,38,55.0,Y
1518932409,547260788,ZAGORSKI,STANLEY,M,JR.,Colonoscopy,358,92.0,Y
1518946458,547210973,BUNDY,ROBERT,F,JR.,Colonoscopy,60,42.0,Y
1518946912,1951398296,HOLCOMB,PAUL,HARVEY,JR.,Coronary angioplasty and stenting,40,61.0,Y
1518946912,1951398296,HOLCOMB,PAUL,HARVEY,JR.,Pacemaker insertion or repair,15,66.0,Y
1518950823,2466426853,MOIX,FRANK,MARTIN,JR.,Colonoscopy,155,66.0,Y
1518953264,2466587225,SOROKANICH,STEPHEN,J,JR.,Cataract surgery,338,75.0,Y
1518958826,7416929757,ZBINDEN,LOUIS,HENDERSON,III,Hernia repair (minimally invasive),31,91.0,Y
1518960707,8921910431,HARPER,WILLIAM,M,IV,Prostate resection,24,65.0,Y
1518974757,7012932981,CHAMBERLAIN,ROBERT,J,JR.,Prostate resection,44,88.0,Y
1518988443,7012928831,PICETTI,GEORGE,D,III,Spinal fusion,134,97.0,Y
1518997477,2264602747,CLEMMONS,JOHN,B,JR.,Colonoscopy,476,97.0,Y
1528019841,143282681,CARSON,WILLIAM,E,III,Mastectomy,33,83.0,Y
1528020807,5597838920,HEARD,CHARLES,W,JR.,Hip replacement,28,62.0,Y
1528020807,5597838920,HEARD,CHARLES,W,JR.,Knee replacement,15,34.0,Y
1528028180,2365404951,KANE,JAMES,M,JR.,Hernia repair (minimally invasive),29,90.0,Y
1528031663,9537104724,GAGLIA,MICHAEL,A,JR.,Coronary angioplasty and stenting,26,44.0,Y
1528054673,8628094398,DAVIS,RONALD,LEE,III,Prostate resection,11,35.0,Y
1528064672,7214041227,HOPKINS,CHARLES,THOMAS,JR.,Hip replacement,13,46.0,Y
1528064672,7214041227,HOPKINS,CHARLES,THOMAS,JR.,Knee replacement,22,41.0,Y
1528064912,1557261831,NAIRN,JOHN,P,JR.,Cataract surgery,575,87.0,Y
1528070778,7113184243,MATTUCCI,JAMES,M,JR.,Hip replacement,29,63.0,Y
1528070778,7113184243,MATTUCCI,JAMES,M,JR.,Knee replacement,61,69.0,Y
1528075801,5193857696,GREEN,ROBERT,P,JR.,Cataract surgery,101,53.0,Y
1528083482,5698730240,STARNES,HAL,F,JR.,Colonoscopy,17,26.0,Y
1528086907,5193785244,DERRICK,HOWARD,C.,III,Hernia repair (minimally invasive),16,74.0,Y
1528099413,5698838423,PORTER,WILLIAM,C,JR.,Knee replacement,28,47.0,Y
1528149036,4688846314,VAUGHN,LEROY,WILLIAM,SR.,Cataract surgery,19,38.0,Y
1528167079,4385774223,WAITS,RONALD,K,JR.,Colonoscopy,156,66.0,Y
1528222387,7113183088,VANDERHEYDEN,THOMAS,R,JR.,Colonoscopy,340,91.0,Y
1528263936,6002980208,ADAMS,JOHN,D,JR.,Prostate resection,36,81.0,Y
1528333770,9335471408,DOHERTY,DAVID,B,JR.,Hip replacement,66,83.0,Y
1528333770,9335471408,DOHERTY,DAVID,B,JR.,Knee replacement,91,81.0,Y
1538105697,6800820481,ABERNATHY,THOMAS,W,JR.,Colonoscopy,147,64.0,Y
1538115399,1759380322,PARKER,THOMAS,G,JR.,Cataract surgery,602,88.0,Y
1538115886,4981610417,PRATS,LESTER,J,JR.,Prostate resection,14,43.0,Y
1538122593,6709773062,MCGARVEY,EUGENE,J,III,Cataract surgery,30,41.0,Y
1538131313,3173429727,DEAL,DAVEY,R,JR.,Colonoscopy,287,86.0,Y
1538152574,4880633031,HARASIMOWICZ,PAUL,P,III,Knee replacement,25,44.0,Y
1538154968,6305744921,SUGG,JOSEPH,H,JR.,Cataract surgery,765,92.0,Y
1538155569,6709986847,ZAGRODNIK,DENNIS,F,II,Colonoscopy,27,31.0,Y
1538155569,6709986847,ZAGRODNIK,DENNIS,F,II,Hernia repair (minimally invasive),11,62.0,Y
1538177522,3870667215,CORTELLI,LEONARD,E,JR.,Cataract surgery,507,84.0,Y
1538180146,5799710430,BURDEN,JAMES,H,JR.,Cataract surgery,844,93.0,Y
1538246756,1052302502,BUCHANAN,HARRY,W,IV,Cataract surgery,84,51.0,Y
1538262084,5799679023,SZALAPSKI,EDWARD,W,JR.,Hip replacement,39,71.0,Y
1538262084,5799679023,SZALAPSKI,EDWARD,W,JR.,Knee replacement,49,62.0,Y
1538263710,840375341,ARKIN,LAWRENCE,MICHAEL,I,Cataract surgery,408,79.0,Y
1538268164,6608037957,ANTWINE,HAROLD,MELVILLE,III,Hip replacement,17,51.0,Y
1538268164,6608037957,ANTWINE,HAROLD,MELVILLE,III,Knee replacement,60,68.0,Y
1538312582,3072778414,PITCHER,JOHN,D.,III,Cataract surgery,41,44.0,Y
1538329446,1557407681,RIDER,PAUL,F,JR.,Colonoscopy,31,32.0,Y
1538334933,8820177728,CLARK,SPURGEON,W,III,Cataract surgery,487,83.0,Y
1538364914,4284722257,MIELE,VINCENT,J,JR.,Spinal fusion,106,95.0,Y
1538381017,8527249135,HARRIS,JAMES,E,JR.,Hernia repair (minimally invasive),37,94.0,Y
1538394952,2062651417,DANIELS,DAVID,H,II,Prostate resection,34,79.0,Y
1538426051,7719116409,ASHBURN,FRANK,S,III,Cataract surgery,452,82.0,Y
1538574538,8224258645,SYLVESTER,PETER,THOMAS,JR.,Spinal fusion,40,73.0,Y
1548200207,4486667946,MENUET,ROBERT,L,II,Coronary angioplasty and stenting,43,64.0,Y
1548203540,1951313212,GAUTHIER,ANTHONY,R,JR.,Prostate resection,33,78.0,Y
1548212319,8022079789,MEYERS,ROY,LEE,III,Colonoscopy,344,91.0,Y
1548216757,1052214525,FUTCH,WILLIAM,S,JR.,Colonoscopy,393,94.0,Y
1548217847,9436191889,FIELD,RICHARD,J,III,Colonoscopy,17,26.0,Y
1548226277,5597652099,LOVATO,ALFRED,ALBERT,JR.,Cataract surgery,56,47.0,Y
1548228133,6507938487,JOHNSTON,DAVID,P,JR.,Hernia repair – groin (open),11,79.0,Y
1548237738,6103967708,MERRITT,DANIEL,B,JR.,Hernia repair – groin (open),12,81.0,Y
1548237738,6103967708,MERRITT,DANIEL,B,JR.,Hernia repair (minimally invasive),12,65.0,Y
1548241250,2466429402,STEVENS,WILLIAM,S,JR.,Coronary artery bypass graft (CABG),118,98.0,Y
1548242985,1759429095,MACDONELL,ALEXANDER,H,III,Coronary angioplasty and stenting,16,30.0,Y
1548251499,6901897214,SCHU,WILLIAM,E,II,Hernia repair – groin (open),11,79.0,Y
1548251499,6901897214,SCHU,WILLIAM,E,II,Mastectomy,63,93.0,Y
1548252190,5890821334,KUBIK,NICHOLAS,J,III,Knee replacement,100,83.0,Y
1548255920,9234169749,MATTOX,HUITT,E,III,Colonoscopy,202,75.0,Y
1548259245,3173610490,PARNELL,DONALD,H,JR.,Colonoscopy,18,26.0,Y
1548265267,1254303191,EWING,ROBERT,H,JR.,Cataract surgery,397,79.0,Y
1548267834,8123932894,BAILEY,ROBERT,S,JR.,Cataract surgery,563,86.0,Y
1548280241,8224021969,REYNOLDS,HARRY,L,JR.,Colonoscopy,13,23.0,Y
1548283930,9830232842,ORIZU,IFEANYI,S,SR.,Cataract surgery,139,57.0,Y
1548294945,3971537762,WATKINS,STANLEY,P,III,Coronary angioplasty and stenting,79,87.0,Y
1548343320,9436281680,NOEL,ROBERT,F,JR.,Mastectomy,23,74.0,Y
1548357684,3072599372,LANEVE,RALPH,J,III,Hernia repair – groin (open),15,86.0,Y
1548386394,7315189404,STOREY,BENJAMIN,B,JR.,Prostate resection,41,85.0,Y
1548413008,3274751250,HARPER,WILLIE,E,JR.,Hernia repair (minimally invasive),14,70.0,Y
1548436975,7517135056,HADSTATE,JAMES,N,JR.,Coronary angioplasty and stenting,161,98.0,Y
1548455504,9335217694,SMITH,ROBERT,T,JR.,Knee replacement,46,60.0,Y
1548457591,7315037272,JONES,THOMAS,L,II,Spinal fusion,45,76.0,Y
1548462385,4486731544,MOORE,JOHN,WILLIAM,III,Pacemaker insertion or repair,83,92.0,Y
1548464407,4880794023,FERRARO,DAVID,N,JR.,Colonoscopy,163,67.0,Y
1548555691,3375838196,FRIDLEY,DONALD,R,II,Hernia repair – groin (open),11,79.0,Y
1548555691,3375838196,FRIDLEY,DONALD,R,II,Hernia repair (minimally invasive),12,65.0,Y
1548577596,2264753193,CHIRICHELLA,THOMAS,JOSEPH,III,Colonoscopy,18,26.0,Y
1558320945,9335273416,CASERIO,JAMES,JOSEPH,JR.,Colonoscopy,24,29.0,Y
1558344093,6507802923,BLESSING,WALTER,D,JR.,Hernia repair (minimally invasive),54,98.0,Y
1558344374,9638061195,KUMLER,KARL,W,III,Hip replacement,12,44.0,Y
1558344374,9638061195,KUMLER,KARL,W,III,Knee replacement,42,58.0,Y
1558353177,1456342146,SPARKS,JOHN,C,JR.,Hip replacement,26,61.0,Y
1558353177,1456342146,SPARKS,JOHN,C,JR.,Knee replacement,75,76.0,Y
1558359422,1153352943,ABUZZAHAB,FARUK,S,JR.,Hip replacement,42,72.0,Y
1558359422,1153352943,ABUZZAHAB,FARUK,S,JR.,Knee replacement,62,70.0,Y
1558365593,6901807809,PEPPELMAN,WALTER,CHARLES,JR.,Spinal fusion,51,80.0,Y
1558366435,547203168,GUERRA,ERNESTO,C,JR.,Colonoscopy,1185,99.0,Y
1558371450,8527157106,NOEL,JACQUE,F,III,Colonoscopy,208,76.0,Y
1558388058,840221115,GRUBB,ROBERT,L,III,Prostate resection,13,40.0,Y
1558422642,1557527744,MCCORMICK,JOHN,D,JR.,Spinal fusion,38,72.0,Y
1558463299,1355329152,DESANCTIS,ARMAND,N,JR.,Colonoscopy,29,31.0,Y
1558504266,2062638711,CHAPMAN,TODD,MASTERS,JR.,Spinal fusion,83,91.0,Y
1558573709,3870759830,HALL,DAVID,W,II,Prostate resection,21,59.0,Y
1558598151,5698993244,DOAK,HOYT,B,IV,Prostate resection,32,77.0,Y
1558704403,6901130665,COOPER,ROBERT,B,II,Colonoscopy,130,60.0,Y
1568404101,547258485,PASCOTTO,ROBERT,D,JR.,Coronary artery bypass graft (CABG),81,92.0,Y
1568406783,8426023409,GARRETSON,ROLAND,FORREST,JR.,Colonoscopy,49,39.0,Y
1568410553,3678767688,HUSSONG,RICHARD,L,JR.,Colonoscopy,12,23.0,Y
1568410553,3678767688,HUSSONG,RICHARD,L,JR.,Hernia repair (minimally invasive),57,98.0,Y
1568416048,1658383807,BERASTAIN,MIGUEL,A,JR.,Hip replacement,35,68.0,Y
1568416048,1658383807,BERASTAIN,MIGUEL,A,JR.,Knee replacement,57,67.0,Y
1568420115,9537163605,PIZZARELLO,PETER,A,JR.,Hip replacement,17,51.0,Y
1568420115,9537163605,PIZZARELLO,PETER,A,JR.,Knee replacement,53,65.0,Y
1568423622,42408809,CHRZANOWSKI,FRANCIS,A,JR.,Colonoscopy,124,59.0,Y
1568433191,2860495835,ATHENS,WILLIAM,A,JR.,Hip replacement,42,72.0,Y
1568433191,2860495835,ATHENS,WILLIAM,A,JR.,Knee replacement,79,77.0,Y
1568433191,2860495835,ATHENS,WILLIAM,A,JR.,Spinal fusion,14,49.0,Y
1568435808,6608780093,MAYFIELD,WILLIAM,C,III,Knee replacement,18,37.0,Y
1568456226,1254461767,TURNER,W.,PRESTON,III,Prostate resection,11,35.0,Y
1568458545,8729069463,HALL,RONALD,ANTHONY,JR.,Hip replacement,49,76.0,Y
1568458545,8729069463,HALL,RONALD,ANTHONY,JR.,Knee replacement,67,72.0,Y
1568461374,840227112,WATSON,MARSHALL,T.,JR.,Spinal fusion,34,69.0,Y
1568461531,8224013453,BECK,THOMAS,D,JR.,Hip replacement,55,79.0,Y
1568461531,8224013453,BECK,THOMAS,D,JR.,Knee replacement,70,73.0,Y
1568464287,3274589965,PRICE,FRANCIS,W,JR.,Cataract surgery,515,84.0,Y
1568465623,941231674,CROSSLEY,GEORGE,H,III,Pacemaker insertion or repair,74,90.0,Y
1568466308,3971580622,LYTLE,RICHARD,A,JR.,Spinal fusion,46,77.0,Y
1568469583,1557353927,MCNERNEY,JOHN,J,JR.,Colonoscopy,562,98.0,Y
1568486884,4486667250,MASON,JOHN,LAWRENCE,JR.,Cataract surgery,838,93.0,Y
1568487635,2769442714,HURFORD,ROBERT,KENNETH,JR.,Spinal fusion,92,93.0,Y
1568553667,7719060029,ZEMNICKAS,WILLIAM,V,II,Colonoscopy,85,49.0,Y
1568557791,5496981839,COLFRY,ALFRED,J,JR.,Prostate resection,23,63.0,Y
1568596328,648344416,SANFILIPPO,JAMES,A,JR.,Spinal fusion,62,85.0,Y
1568653384,4880996693,DOTA,ANTHONY,P,III,Coronary angioplasty and stenting,58,76.0,Y
1568662435,7012230899,HATCHETTE,CHARLES,V,II,Spinal fusion,41,74.0,Y
1568690881,1759508484,ONADY,MARK,R,II,Hernia repair (minimally invasive),50,97.0,Y
1568759314,648590190,POTTHOFF,WILLIAM,PHILLIP,JR.,Cataract surgery,530,85.0,Y
1568788974,8527369008,STEPHENS,BYRON,F,II,Spinal fusion,127,97.0,Y
1568806115,345522363,DE LOS SANTOS,MARIO,JESUS,III,Colonoscopy,164,68.0,Y
1578509303,3577535806,HEALEY,JOHN,H,JR.,Knee replacement,28,47.0,Y
1578510954,143256412,CUNNINGHAM,EDWIN,J,III,Spinal fusion,64,86.0,Y
1578513925,3274543103,WOODALL,WILLIAM,CARVEL,III,Spinal fusion,125,97.0,Y
1578523270,9537180021,HARRISON,CURTIS,WAYNE,JR.,Colonoscopy,53,40.0,Y
1578536124,1951356088,SCHMIDT,COURTLAND,M,JR.,Cataract surgery,250,68.0,Y
1578537718,9830123835,VAGLIO,JOSEPH,C,JR.,Pacemaker insertion or repair,41,80.0,Y
1578538112,143125567,CAIN,EDWARD,L,JR.,Knee replacement,96,82.0,Y
1578541694,5294839445,RENTO,RICHARD,G,II,Prostate resection,23,63.0,Y
1578548954,6406742394,HARTLEY,LAWRENCE,JUSTINE,JR.,Colonoscopy,166,68.0,Y
1578550638,4385619345,MEDLEY,RICHARD,N,III,Prostate resection,43,87.0,Y
1578558987,1658276670,HECTOR,DAVID,A,II,Coronary angioplasty and stenting,11,23.0,Y
1578563730,8820089782,STRINGER,EDWARD,F,IV,Colonoscopy,104,54.0,Y
1578568242,3476458134,CHAMBERS,JOHN,D,JR.,Coronary angioplasty and stenting,77,86.0,Y
1578568242,3476458134,CHAMBERS,JOHN,D,JR.,Pacemaker insertion or repair,129,98.0,Y
1578576674,4688632110,BLACKLEY,SHEM,KEARNEY,III,Prostate resection,24,65.0,Y
1578587002,9739076514,JONES,THOMAS,W,JR.,Cataract surgery,497,84.0,Y
1578595997,4385760800,POLK,AARON,C,JR.,Colonoscopy,19,27.0,Y
1578632550,345305488,JONES,SAMUEL,O,IV,Pacemaker insertion or repair,82,92.0,Y
1578654125,4789602848,DONAHOE,EDGAR,NEWTON,JR.,Colonoscopy,11,22.0,Y
1578753943,3971744285,OWEN,JOSEPH,S,JR.,Pacemaker insertion or repair,71,90.0,Y
1588001242,4789978842,OXFORD,TREY,LC,III,Coronary angioplasty and stenting,62,79.0,Y
1588009765,2062635253,JOHNSON,THOMAS,VINCENT,III,Cataract surgery,115,54.0,Y
1588621908,143252148,WHARTON,ROBERT,H,JR.,Colonoscopy,92,51.0,Y
1588627582,5496887051,BURROUGHS,PAUL,L,III,Knee replacement,59,68.0,Y
1588631253,3779502828,CANGA,CRISTINO,CAAYAO,III,Colonoscopy,456,96.0,Y
1588632889,143325050,NEU,LEO,T,III,Cataract surgery,603,88.0,Y
1588649446,5193734911,MARRO,JAMES,P,I,Hip replacement,23,58.0,Y
1588649446,5193734911,MARRO,JAMES,P,I,Knee replacement,27,46.0,Y
1588651137,648263129,GREENFIELD,ROBERT,T,III,Hip replacement,16,50.0,Y
1588651137,648263129,GREENFIELD,ROBERT,T,III,Spinal fusion,20,56.0,Y
1588657258,3870581515,ELLERTSON,DAVID,G,JR.,Colonoscopy,14,24.0,Y
1588657274,1557463346,BATES,JAY,N,JR.,Hernia repair – groin (open),43,98.0,Y
1588662514,5799811212,CHAPMAN,WILLIAM,H,III,Colonoscopy,82,48.0,Y
1588662514,5799811212,CHAPMAN,WILLIAM,H,III,Hernia repair (minimally invasive),32,92.0,Y
1588664080,2860541323,HAYNIE,WILLIAM,H,JR.,Coronary angioplasty and stenting,20,36.0,Y
1588664080,2860541323,HAYNIE,WILLIAM,H,JR.,Pacemaker insertion or repair,14,66.0,Y
1588664718,6507980695,MEYER,RICHARD,L,JR.,Hip replacement,65,83.0,Y
1588664718,6507980695,MEYER,RICHARD,L,JR.,Knee replacement,90,81.0,Y
1588665277,1557346459,BARNARD,HENRY,H,II,Spinal fusion,24,60.0,Y
1588667067,345425476,STOKES,HUNTER,R,JR.,Cataract surgery,526,85.0,Y
1588671879,7911988183,KEENAN,PAUL,C,JR.,Cataract surgery,436,81.0,Y
1588672125,3173693520,DALTON,JAMES,D,JR.,Knee replacement,45,60.0,Y
1588672240,7012981509,MAY,CHARLES,B,JR.,Knee replacement,52,64.0,Y
1588714661,5991952806,APPLETON,JOHN,S,JR.,Hip replacement,43,73.0,Y
1588714661,5991952806,APPLETON,JOHN,S,JR.,Knee replacement,75,76.0,Y
1588720007,244328896,LONG,STEWART,M,III,Coronary artery bypass graft (CABG),34,54.0,Y
1588721211,7113188137,TODD,FREDERICK,DOUGLAS,II,Spinal fusion,17,53.0,Y
1588726335,345238416,FORCINA,MARIO,L,JR.,Cataract surgery,15,36.0,Y
1588733992,7214089911,SHAPPLEY,WILLIAM,V,III,Prostate resection,18,52.0,Y
1588734453,4385786136,STOEHR,BRUCE,J,JR.,Mastectomy,16,66.0,Y
1588768857,3870527336,MCCLAIREN,WILLIE,C,JR.,Colonoscopy,49,39.0,Y
1588786669,9032289111,COWAN,JOHN,A,JR.,Spinal fusion,60,84.0,Y
1588830699,7810053857,AVERSA,JOHN,M,JR.,Colonoscopy,69,45.0,Y
1588923429,8325353287,HARRIS,DAVID,JOSEPH,III,Cataract surgery,88,51.0,Y
1588992168,8224270269,BELL,EUGENE,D,III,Prostate resection,20,57.0,Y
1598021560,5193046472,BYRUM,GRAHAM,VANCE,III,Coronary angioplasty and stenting,60,77.0,Y
1598142150,9436437936,DECUIR,JON,SCOTT,JR.,Coronary angioplasty and stenting,41,62.0,Y
1598259319,4284980491,THOMPSON,WILLIAM,CYRUS,III,Colonoscopy,42,36.0,Y
1598701344,5890603112,DUGI,DANIEL,D,JR.,Colonoscopy,76,47.0,Y
1598730707,1951351501,ANDERSON,WILLIAM,ANTHONY,III,Colonoscopy,69,45.0,Y
1598731796,2961504683,YANICKO,DANIEL,ROBERT,JR.,Knee replacement,21,40.0,Y
1598732133,4486672649,BACILLA,PHILLIP,R,JR.,Knee replacement,25,44.0,Y
1598737215,3173426368,BILLUPS,WILLIAM,A,III,Mastectomy,17,67.0,Y
1598750739,5890879159,SMITH,ROBERT,W,JR.,Coronary angioplasty and stenting,101,92.0,Y
1598770869,9931202652,UPSHAW,JOHN,H,JR.,Prostate resection,21,59.0,Y
1598792509,1557430626,LARSON,EARL,K,JR.,Prostate resection,24,65.0,Y
1598992190,4082903471,COTA,FRANCISCO,J,JR.,Coronary angioplasty and stenting,38,59.0,Y
1598992190,4082903471,COTA,FRANCISCO,J,JR.,Pacemaker insertion or repair,12,64.0,Y
1598997819,8628224151,SLAGLEY,BRANDON,B,SR.,Colonoscopy,70,45.0,Y
1609040609,1557651023,WILLIAMSON,RICHARD,W,JR.,Spinal fusion,27,63.0,Y
1609117266,3971807116,HOOPER,PERRY,O,III,Knee replacement,15,34.0,Y
1609282656,1052532181,PRICE,RICHARD,L,III,Spinal fusion,40,73.0,Y
1609364322,8729331863,LIGHTSEY,HARRY,M,IV,Spinal fusion,21,57.0,Y
1609807445,7719990134,TAKLE,LEIV,M,JR.,Cataract surgery,996,95.0,Y
1609846831,5698678647,GUY,DANIEL,K,JR.,Hip replacement,22,57.0,Y
1609856475,5294923199,CHRISTIANO,JOSEPH,A,JR.,Spinal fusion,34,69.0,Y
1609859776,6901895341,OWEN,EDMOND,WANIS,JR.,Coronary artery bypass graft (CABG),40,62.0,Y
1609862663,3577639152,REYES,RAMON,S,III,Colonoscopy,417,95.0,Y
1609864867,1850475856,NEWMAN,ALFRED,J,JR.,Prostate resection,18,52.0,Y
1609872381,2961316054,KNOWLAN,ROBERT,V,JR.,Hip replacement,142,97.0,Y
1609872381,2961316054,KNOWLAN,ROBERT,V,JR.,Knee replacement,159,93.0,Y
1609890656,2264453034,WHITE,RICHARD,LAVERNE,JR.,Mastectomy,60,92.0,Y
1619062130,1759374085,ALLRAN,CHARLES,F,JR.,Colonoscopy,66,44.0,Y
1619065083,6901850205,PAHMEIER,NORMAN,E,JR.,Cataract surgery,376,77.0,Y
1619090370,7315139151,DAHL,THOMAS,L,JR.,Cataract surgery,630,88.0,Y
1619099629,9739231440,CANNELLA,JOHN,JOSEPH,III,Colonoscopy,355,92.0,Y
1619159670,3375708480,OLIVAS,VICTOR,JESUS,JR.,Colonoscopy,14,24.0,Y
1619159670,3375708480,OLIVAS,VICTOR,JESUS,JR.,Mastectomy,23,74.0,Y
1619181856,2264509926,WILD,JOHN,J,III,Hip replacement,126,96.0,Y
1619181856,2264509926,WILD,JOHN,J,III,Knee replacement,243,98.0,Y
1619389756,42435273,BIESZKA,MARK,J,II,Colonoscopy,54,40.0,Y
1619389756,42435273,BIESZKA,MARK,J,II,Hernia repair – groin (open),18,90.0,Y
1619901816,9234197658,NEWCOMB,OLIVER,THOMAS,III,Prostate resection,18,52.0,Y
1619905429,7810979929,DODGE,JAMES,T,JR.,Coronary angioplasty and stenting,36,57.0,Y
1619919479,9739183575,CROWDER,WILLIAM,H,IV,Coronary angioplasty and stenting,53,73.0,Y
1619935749,9032106737,REILLY,HAROLD,FRANCI,III,Colonoscopy,448,96.0,Y
1619939410,5991837635,RABITO,FELIX,G,II,Colonoscopy,414,95.0,Y
1619942513,5294746632,MCCLIMANS,GORDON,A,II,Hip replacement,26,61.0,Y
1619942513,5294746632,MCCLIMANS,GORDON,A,II,Knee replacement,44,59.0,Y
1619943263,6002710266,HERMILLER,JAMES,BERNARD,JR.,Coronary angioplasty and stenting,13,26.0,Y
1619958816,4284712951,WELLS,THEODORE,V,JR.,Colonoscopy,173,69.0,Y
1619959541,3274622519,CRAWFORD,PATRICK,M,JR.,Cataract surgery,23,39.0,Y
1619965381,6507884822,NILSSON,KENT,R,JR.,Pacemaker insertion or repair,91,93.0,Y
1619965589,3971578543,SUTHERLAND,JAMES,P,JR.,Hip replacement,41,72.0,Y
1619965589,3971578543,SUTHERLAND,JAMES,P,JR.,Knee replacement,40,56.0,Y
1619978327,6800868696,THOMAS,ROBERT,L.,IV,Colonoscopy,53,40.0,Y
1619981024,6507958014,MCALISTER,JOSEPH,H.,JR.,Cataract surgery,13,35.0,Y
1619985819,8426024100,JOHNSON,WILLIAM,S,III,Knee replacement,35,53.0,Y
1619986213,1951305853,CHARBONEAU,MICHAEL,J,JR.,Colonoscopy,75,46.0,Y
1619986213,1951305853,CHARBONEAU,MICHAEL,J,JR.,Hernia repair – groin (open),11,79.0,Y
1619986213,1951305853,CHARBONEAU,MICHAEL,J,JR.,Hernia repair (minimally invasive),18,78.0,Y
1619986213,1951305853,CHARBONEAU,MICHAEL,J,JR.,Mastectomy,12,58.0,Y
1619991908,6800939281,FLOWERS,CHARLES,W,JR.,Cataract surgery,124,56.0,Y
1619994076,1759405848,KERSTETTER,DAVID,LEE,JR.,Colonoscopy,223,78.0,Y
1619997046,9436187614,WILFLEY,WILLIAM,A,JR.,Colonoscopy,15,25.0,Y
1619997046,9436187614,WILFLEY,WILLIAM,A,JR.,Hernia repair – groin (open),16,88.0,Y
1619997046,9436187614,WILFLEY,WILLIAM,A,JR.,Hernia repair (minimally invasive),14,70.0,Y
1629017587,4486609468,RAYBURN,SAMUEL,T,III,Coronary artery bypass graft (CABG),52,75.0,Y
1629026158,648310177,TALBERT,CHARLES,J,JR.,Hip replacement,16,50.0,Y
1629026158,648310177,TALBERT,CHARLES,J,JR.,Knee replacement,12,31.0,Y
1629026158,648310177,TALBERT,CHARLES,J,JR.,Spinal fusion,30,66.0,Y
1629026893,5193716579,PETERSEN,JOHN,L,II,Coronary angioplasty and stenting,41,62.0,Y
1629028576,2264557461,BRITT,SAMUEL,EMERSON,II,Colonoscopy,48,38.0,Y
1629029749,143280024,CARROLL,EDMUND,T,III,Hip replacement,11,42.0,Y
1629029749,143280024,CARROLL,EDMUND,T,III,Knee replacement,76,76.0,Y
1629039862,7618944562,TYSON,ARCHIE,A,JR.,Coronary angioplasty and stenting,22,39.0,Y
1629039862,7618944562,TYSON,ARCHIE,A,JR.,Pacemaker insertion or repair,62,87.0,Y
1629041322,4981737947,MOORE,MALCOLM,S,JR.,Cataract surgery,394,78.0,Y
1629045042,446303994,MACDONELL,ELDRED,H,JR.,Colonoscopy,350,92.0,Y
1629045786,9436192168,NEMEC,FRANK,J,JR.,Colonoscopy,287,86.0,Y
1629053756,7810893039,FYE,JOHN,L,IV,Colonoscopy,59,42.0,Y
1629056544,749226181,DAVIES,JAMES,EDWARD,JR.,Coronary artery bypass graft (CABG),268,99.0,Y
1629056619,9638169196,BERLIE,CECIL,L,JR.,Cataract surgery,101,53.0,Y
